unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response
132,243,False,2019,Great,Berlin Store Originals,adidas,
133,48,True,2017,Nice shoes,Berlin Store Originals,adidas,
134,194,True,2018,Top,Berlin Store Originals,adidas,
135,301,True,2017,Nice,Berlin Store Originals,adidas,
136,176,True,2017,Freumdlches Personal,Berlin Store Originals,adidas,
137,460,True,2020,Adidas,Berlin Store Originals,adidas,
138,231,True,2021,Tiny,Berlin Store Originals,adidas,
139,161,True,2020,Super,Berlin Store Originals,adidas,
140,458,True,2017,Adidas,Berlin Store Originals,adidas,
141,282,True,2018,cool store,Berlin Store Originals,adidas,
142,427,False,2019,Best #adidas,Berlin Store Originals,adidas,
143,33,False,2019,Disappointed,Berlin Store Originals,adidas,
144,153,True,2017,touristy adidas store,Berlin Store Originals,adidas,
145,408,True,2017,Adidas halt,Berlin Store Originals,adidas,
146,59,False,2019,Adidas always,Berlin Store Originals,adidas,
147,189,True,2017,Adidas store,Berlin Store Originals,adidas,
148,494,True,2020,Super !!!,Berlin Store Originals,adidas,
149,505,True,2024,"Ordered online to pick up in the shop. Everything worked out perfectly. Staff a little confused, the advice on fitting and returning was great. Bought shoes. I am happy.",Berlin Store Originals,adidas,
150,459,False,2024,"Great selection, great advice. The first time we met the salesman Chris and it was clear to us that if we were going to buy Adidas, it would definitely be here. …",Berlin Store Originals,adidas,
151,66,True,2024,"Great shop, modern and clean. Employees were friendly too.
More choice would be better. Otherwise really great",Berlin Store Originals,adidas,
152,287,False,2024,"After a visit to this store, the employees shouldn't be surprised if everyone prefers to shop online. Rude, unprofessional, condescending, not service or customer oriented at all.",Berlin Store Originals,adidas,
153,285,True,2024,"I love this store
Never go out without something new",Berlin Store Originals,adidas,
154,564,False,2024,"The employees in the store are incredibly friendly and accommodating! Shoes, of course, great as always. Thank you - Antonia (:",Berlin Store Originals,adidas,
155,404,False,2023,Employee really homophobic wants to try on the Campus white 00's for me but she says they are for girls so I'm not gay or anything but digga they look really good and a friend of mine also got them but this woman doesn't approve but …,Berlin Store Originals,adidas,
156,632,False,2023,Truly one of the best shopping experiences ever!! Chris is really great :) We had all the time in the world and got water and good advice.,Berlin Store Originals,adidas,
157,313,False,2024,"Nice store, the employees are always nice & entertaining.",Berlin Store Originals,adidas,
158,440,True,2024,It was very easy to return the shoes I ordered online. Thanks,Berlin Store Originals,adidas,
159,191,True,2023,"It's always great when giant global player companies support local art and artists 😻 The service crew is extremely committed and on a pleasant personal level!! As a flagship, the latest design collabos are always available at the start...it's always worth it! And if you want, you can just play a relaxed game of ping-pong 🏓 …",Berlin Store Originals,adidas,
160,354,True,2020,"Nice personel. Very tidy and nicely decorated! If there aren't many tourists around, you can shop here in peace",Berlin Store Originals,adidas,
161,46,True,2024,Shoutout to Claude for advising three people at the same time 🔛🔝 …,Berlin Store Originals,adidas,
162,222,False,2024,Still an “experience” again and again.,Berlin Store Originals,adidas,
163,95,True,2023,"Super nice campaign that Adidas is currently running together with Ester perbandt. And the team in the store really did a great job, high praise.",Berlin Store Originals,adidas,
164,668,False,2023,"The price on the displayed shoes was different, so I inquired and the answer was yes. There was a difference of 10 euros. I thought it was because it was on display, but the other shoes were the same price. One unfriendly person clouded the rest of the friendly staff.",Berlin Store Originals,adidas,
165,342,True,2023,"Basically a cool store, but since it is a special store for Adidas Originals I would have expected that there would be products there that you wouldn't otherwise get in a normal store. Unfortunately, only the current trends are hyped, which …",Berlin Store Originals,adidas,
166,86,True,2023,"Best store in Berlin! Always happy, I'll come back if I survive. 2 pairs were agreed with my government 🤣🤣🤣 …",Berlin Store Originals,adidas,
167,667,False,2023,"All the staff are very friendly
Give me water too
Absolutely good!",Berlin Store Originals,adidas,
168,296,True,2020,"That was nothing! I went to the big Adidas store and then this disappointment, first of all the location is unsuitable in my opinion and then men's shoes over 45 are not available because the warehouse is somehow too small??? I can order …",Berlin Store Originals,adidas,
169,97,True,2023,"After visiting a few Original Adidas Stores in Berlin, I found a shoe that I could not find in this store. I liked the staff's attention to customers.",Berlin Store Originals,adidas,
170,439,False,2023,I was able to buy a pair of Adidas Samba in my size!,Berlin Store Originals,adidas,
171,139,True,2023,"Friendly saleswoman and the sneakers I wanted were also there in the right size.
Perfect!!!",Berlin Store Originals,adidas,
172,76,False,2023,"What kind of customer focus is this? It's officially open until 7:00 p.m. and after 6:45 p.m. you won't let anyone in!
Anyone who sits on such a high horse falls deeply!!! …",Berlin Store Originals,adidas,
173,339,True,2023,Very nice and patient shop staff. I recommend,Berlin Store Originals,adidas,
174,621,False,2023,"Cool staff, nice shop and great advice!",Berlin Store Originals,adidas,
175,110,True,2023,"I really liked the staff of this store, they are really very nice and helpful. Unfortunately, this time I didn't find what I was looking for (there was a rather complicated order from my daughter), but I recommend the store.",Berlin Store Originals,adidas,
176,152,False,2023,"I just wanted to thank the employees of the Charlottenberg and the original flagship store in Berlin.
We were here from Glasgow for the weekend and I missed the City Series Berlin …",Berlin Store Originals,adidas,
177,142,False,2023,"Dirty store, not worth the journey. The selection of sneakers is so poor that I've been to Footlocker stores that had more Adidas sneakers. I found it rather disappointing. Everything is nicely presented and nicely tidy but - rather …",Berlin Store Originals,adidas,
178,510,False,2023,"In Germany I also expect that employees can speak German and try to do so, no matter how broken it is. The employee was also very unsympathetic and couldn't help me any further.",Berlin Store Originals,adidas,
179,523,False,2024,Very good and helpful service,Berlin Store Originals,adidas,
180,293,True,2023,"Unbelievable, irritable and unfriendly staff. Nice shop, but unfortunately extremely uninviting to buy because of the staff.",Berlin Store Originals,adidas,
181,603,True,2019,"Nice advice. Leoder incredibly high prices, even for Adidas. 200€ is definitely too high a price for a windbreaker that is almost too thin even for spring!",Berlin Store Originals,adidas,
182,356,False,2022,Great store. The staff was very friendly and had a lot of patience with me and my family. In total we spent 1.5 hours in the store and tried on a variety of things until each of us was taken care of. We'd love to come back! :),Berlin Store Originals,adidas,
183,572,False,2022,"As a working person, you rush to pick up goods during these short opening times, only to find yourself standing in front of a locked door at 6:03 p.m. because an internal company party shortens the opening times by another hour. The worst …",Berlin Store Originals,adidas,
184,18,False,2023,"Cool selection, recommended to visit in the morning...much less busy and you have peace and quiet",Berlin Store Originals,adidas,
185,536,True,2022,"From the fact that you are really welcomed by every employee to the fact that service and customer friendliness are extremely important here.
Great seller, great team...
I always enjoy shopping here.",Berlin Store Originals,adidas,
186,497,False,2022,I recently attended the Yeezy Slide sale and I have to mention how smoothly everything went. The store manager and the employees were friendly and attentive. That's why I don't understand the accusations described here in the review. The 2G …,Berlin Store Originals,adidas,
187,576,True,2018,"When it comes to approaching people, I'm rather shy. All the better that I was spared this. I came in and was promptly asked by an employee if they could help me. Great atmosphere and really great and nice employees!!",Berlin Store Originals,adidas,
188,167,False,2022,"I went shopping there last week and I have to say it was a great shopping experience. I was given good advice and then decided to add a lot of money. Here Adidas conveys a successful corporate identity, the store always adapts to the …",Berlin Store Originals,adidas,
189,175,False,2022,"The Adidas events are always planned terribly. While some customers get to six pairs of shoes by pushing forward, the polite rest are left empty-handed in the rain. My wish would be to send this brazen type of customer away or ask them to …",Berlin Store Originals,adidas,
190,325,False,2022,I was on the release day of the Yeezy Slides. There were no complications and everything went fairly. I really enjoy coming to the store. The staff are always friendly and you can find what you are looking for. Excellent team!,Berlin Store Originals,adidas,
191,618,True,2022,"Went there today for the Yeezy Slide release and did a good job. After persuasion, the store manager lets unvaccinated citizens into the store. You ask yourself why you get vaccinated and why big brands don't follow the rules with an acute …",Berlin Store Originals,adidas,
