unique_id,customer_id,local_guide,date_year,text,text_response
359,1108,True,2023,"Any normal shopping center is better.
Anyone wearing up to size M can take a quick look.
Otherwise, save yourself the hassle!!!!","Hi Matthias,

Thank you for sharing your thoughts with us. Your feedback means a lot to us and …"
360,406,True,2023,Great selection but still pack a big wallet 😉 …,
361,358,True,2024,At least there are still real offers here. Better 30 percent than 3 stripes,"Hey Daniel,

We look forward to your feedback and your great experience in our store. The entire PUMA Store team can't wait to welcome you back. We hope you'll visit us again soon 😊 …"
362,1758,False,2024,"Hammer products.
Great prices.
Friendly staff.
It is definitely worth it!","Hey V.K,

Thank you for your feedback. We are so pleased that you were able to feel the characteristic PUMA shopping vibe at the PUMA Outlet Herzogenaurach. Please visit us again soon 😊 …"
363,301,True,2024,You can get some very good bargains 😜 …,"Hey Christina,

We look forward to your feedback and your great experience in our store. The entire PUMA Store team can't wait to welcome you back. We hope you'll visit us again soon 😊 …"
364,298,False,2023,"I always enjoy shopping there. What bothers me, however, is that recently the staff (probably not all of them) only speak English. At the checkout I was given the information, sorry, no German, only English. ?????? Where do we live?????? I …",
365,1696,True,2023,"Cheap offers, discounts and bargains.",
366,1855,True,2024,"What to say? For me it's a blast from the past
Nice memories.","Hello Cristina,

We're happy that you chose PUMA products and shared your opinion with us. We …"
367,936,True,2023,"Nice, but adidas is larger, half-empty football sector, few shirts, not much stuff in general","Hi Lucio!
We are sorry for this bad experience at the Adidas store. We hope to see you soon in our PUMA store."
368,1358,False,2024,I think it's great that there's now a small curvy department! 👍 …,"Hey,

We look forward to your feedback and your great experience in our store. The entire PUMA Store team can't wait to welcome you back. We hope you'll visit us again soon 😊 …"
369,201,True,2023,"Very nice outlet.
Large selection and you can always find something!
If you keep your eyes open, you can get some really good bargains. …",
370,380,True,2024,Feel free to buy something there!,
371,400,False,2023,"Hello!!! was twice an excellent store with affordable prices. In the first store there is a new collection, you go through the store to the second store. Secondly, the store’s selection of past collections is simply impressive; it has …",
372,483,False,2023,"Very good.
Lots of nice things and good prices.
Always happy.",
373,1200,True,2024,"I was there last week and bought a pair of shoes, I really like them and they're cheap","Hey Mohammad,

We look forward to your feedback and your great experience in our store. The entire PUMA Store team can't wait to welcome you back. We hope you'll visit us again soon 😊 …"
374,1504,True,2023,"Expect a large selection, many products noticeably reduced - but unfortunately this offer in particular also attracts a clientele that is beyond good behavior. There is a hectic, loud hustle and bustle like in the sales at the …",
375,514,True,2023,"Very good outlet and sometimes a good bargain. Always offers.
I still see room for improvement in the checkout process. Possibly introduce additional self-service checkouts?",
376,1101,True,2022,I expected better prices for stock items.,
377,1803,True,2023,Was quite happy with the selection. More is always possible.,"Hey Wilke,

We look forward to your feedback and your great experience in our store. The entire PUMA Store team can't wait to welcome you back. We hope you'll visit us again soon 😊 …"
378,613,False,2024,I love Puma items... just keep checking back and you'll find what you're looking for,"Hey Günther,

We look forward to your feedback and your great experience in our store. The entire PUMA Store team can't wait to welcome you back. We hope you'll visit us again soon 😊 …"
379,225,False,2023,Basically the best shop in Herzogenaurach - worlds better than the three stripes. Assortment good but fluctuating - you can be more or less lucky...,
380,676,True,2023,"Disappointing this time
Looking for fissball shoes, I couldn't find anything for kids or adults
Very looted and that at eleven o'clock …","Hi Ingo,

Thank you for sharing your thoughts with us. Your feedback means a lot to us and …"
381,1194,True,2023,"In contrast to Adidas and Nike, Puma is developing positively! Great offers and a good range, I always find what I'm looking for, some of them also have current collections at a great price 👌 Everything is very clear and large. …",
382,1555,False,2017,"Excellence in the quality and variety of products. Comfortable sneakers, with incredible durability. I'm a big fan of the Puma brand. Congratulations on the Puma Company.",
383,1824,True,2020,"There is a large selection of outlet items here
Price wise I think it's pretty good here.
If you're even lucky you can get some great bargains. …",
384,1439,True,2023,"Unfortunately disappointing offer. Little discount at a factory sale. Hardly any selection of football club jerseys.
The biggest annoyance: the digital receipt has not arrived yet. But advertising 🙃 …",
385,1836,True,2024,You can always find great items...it's worth it every time,"Hey Zakaria,

We are so pleased that you have chosen PUMA. Thank you for taking the time to …"
386,1284,True,2024,Nice outlet. Very large selection of shoes and sportswear. Lots of cheap offers. A purchase is worth it.,"Hey Oliver,

We are so pleased that you have chosen PUMA. Thank you for taking the time to …"
387,423,True,2023,"Very cool shop, cool selection and sometimes great prices","Hi Donatos!

A big thank you for choosing PUMA. Your feedback means a lot to us and we look …"
388,981,True,2019,"A nice outlet with many inexpensive offers and a great selection!
Unfortunately, it's often very overcrowded, but that speaks for this store!
The staff usually tries to find the right thing for you!
Parking is available and sufficient!",
389,246,True,2019,"Lots of space and choice. You have to compare prices.
Best outlet hopping as Adidas and Nike are next door.",
390,610,True,2019,"Puma Outlook is a big, nice and expensive place, there is a parking lot, there is a public toilet, there is a lot of variety, there are discounts on Tuesdays and Saturdays, there are other stores around, you can have pleasant shopping.
Don't forget to subscribe to our YouTube channel Göktv to watch our videos.",
391,35,True,2023,Good outlet offers,
392,217,True,2018,"I personally like it very much. Price performance is OK.
Staff very friendly and helpful.",
393,1524,True,2023,"There wasn't much choice, depending on the prices",
394,703,False,2024,Lots of selection of inexpensive sports and leisure clothing. Friendly sellers.,"Hey Irmgard,

Thank you for your feedback. We are so pleased that you were able to feel the characteristic PUMA shopping vibe at the PUMA Outlet Herzogenaurach. Please visit us again soon 😊 …"
395,1228,False,2023,"Great outlet, tidy, good selection of products and friendly staff. You really can't say anything about the prices. Top! I will gladly come again.",
396,1605,True,2023,"The store is just great! Basically, I only buy sportswear there. A very large selection of clothes and shoes for all seasons, reasonable prices and constant discounts. There is a large parking lot next to the store, where you can always find a place. Definitely recommend!!",
397,1708,False,2023,"Very extensive range for the most common sports.
Great prices, nice staff.
Next door there is a very nice restaurant that invites you to linger.
Always happy ☺️",
398,1834,True,2023,"All I can say is impressive, but still high prices. Nevertheless, we are loyal to puma. Have bought one","Hey Yvonne,

A big thank you for choosing PUMA and sharing your thoughts with us. We are …"
399,219,True,2023,Everything that makes your sportswear heart beat faster is available. Everyone will find something here. But it also has its price. We didn't find any bargains.,
400,866,True,2023,"It was my first visit and I was a bit disappointed. In my opinion, there were no special exclusives or other exciting articles. There were a few good promotions in the sale on the upper floor - right at the back. However, the journey is only worth it if you are in the Nuremberg area anyway!",
401,1184,True,2023,"Our favorite Puma outlet, always a pleasure to go to.",
402,99,False,2023,"No outlet-worthy prices and poor selection in my opinion. A tiny selection, especially for football fans, with Girona jerseys making up 50% of this selection. …",
